Member_ID,First_name,Last_name,Membership_Type,Borrowing_Limit,Membership_Duration,Violations
6549,Laura,Brown,Student Membership,10,4,4
6550,Julie,Huber,Family Membership,10,1,3
6551,Robert,Perez,Family Membership,10,2,1
6552,Karen,Barrera,Family Membership,10,3,3
6553,Shane,Mullins,Family Membership,10,3,1
6554,Karen,King,Individual Membership,5,1,3
6555,Olivia,Hayes,Individual Membership,5,1,1
6556,Diane,Holden,Individual Membership,5,2,3
6557,Nicole,Dawson,Individual Membership,5,3,5
6558,James,Jackson,Family Membership,10,5,5
6559,Timothy,Palmer,Individual Membership,5,3,3
6560,Elizabeth,Tran,Student Membership,10,1,4
6561,Leah,Rice,Family Membership,10,1,5
6562,Jacqueline,Cardenas,Individual Membership,5,2,5
6563,Denise,Hill,Individual Membership,5,4,3
6564,Lindsey,Holt,Individual Membership,5,4,3
6565,Brianna,Carrillo,Student Membership,10,4,5
6566,Ashley,Perry,Individual Membership,5,4,4
6567,William,Chan,Family Membership,10,2,2
6568,Rebecca,Pierce,Student Membership,10,4,3
6569,Corey,Abbott,Student Membership,10,1,0
6570,Kevin,Russell,Family Membership,10,4,1
6571,Thomas,Rodriguez,Family Membership,10,5,5
6572,Lawrence,Sharp,Individual Membership,5,2,5
6573,Tracy,Higgins,Individual Membership,5,3,2
6574,Penny,Moore,Family Membership,10,2,0
6575,Victoria,Cole,Family Membership,10,4,2
6576,Leah,Holmes,Student Membership,10,1,4
6577,Zachary,Quinn,Family Membership,10,5,5
6578,Taylor,Townsend,Student Membership,10,5,4
6579,Hannah,Smith,Student Membership,10,5,3
6580,Isaac,Kelly,Family Membership,10,1,4
6581,Tyler,Washington,Student Membership,10,2,3
6582,Kimberly,Clark,Student Membership,10,5,5
6583,Amy,Kane,Student Membership,10,1,1
6584,Michelle,Hernandez,Individual Membership,5,1,1
6585,Alyssa,Bishop,Student Membership,10,3,3
6586,Jennifer,Guerra,Student Membership,10,4,1
6587,Shawn,Ford,Individual Membership,5,4,3
6588,Nicole,Noble,Family Membership,10,1,4
6589,James,Gonzalez,Family Membership,10,2,5
6590,Kathleen,Dixon,Individual Membership,5,3,5
6591,Steve,Blake,Family Membership,10,3,1
6592,Rhonda,Johnson,Family Membership,10,5,2
6593,Michael,Reyes,Student Membership,10,3,0
6594,Harold,Potts,Student Membership,10,2,5
6595,Linda,Frye,Family Membership,10,3,5
6596,Travis,Jones,Student Membership,10,4,4
6597,Shawn,Love,Individual Membership,5,5,3
6598,Ryan,Lopez,Student Membership,10,5,5
6599,Mario,Ortiz,Individual Membership,5,2,5
6600,Anthony,Chang,Student Membership,10,3,5
6601,Alexander,Stephens,Individual Membership,5,2,0
6602,Jamie,Vega,Student Membership,10,5,2
6603,Matthew,Davis,Individual Membership,5,5,3
6604,Dustin,Stevenson,Student Membership,10,2,5
6605,Tammy,Waters,Family Membership,10,5,3
6606,Alexander,Ewing,Student Membership,10,5,5
6607,Morgan,Lynch,Individual Membership,5,2,5
6608,Karina,Luna,Student Membership,10,3,3
6609,Andrea,Cummings,Family Membership,10,1,4
6610,Timothy,Ruiz,Individual Membership,5,3,0
6611,James,Mccann,Individual Membership,5,1,2
6612,Andrew,Nichols,Family Membership,10,1,0
6613,Lori,Lester,Family Membership,10,5,1
6614,Chris,Washington,Individual Membership,5,3,3
6615,Christine,Walter,Student Membership,10,2,4
6616,Matthew,Roberts,Family Membership,10,4,4
6617,Jason,Morales,Family Membership,10,5,3
6618,Roy,Ross,Student Membership,10,1,2
6619,Jennifer,Knapp,Individual Membership,5,2,4
6620,Carol,Howell,Family Membership,10,3,1
6621,Cheryl,Wilkins,Student Membership,10,1,3
6622,Charles,Smith,Student Membership,10,4,1
6623,William,Huffman,Individual Membership,5,2,5
6624,Cameron,Pearson,Student Membership,10,5,5
6625,Joseph,James,Student Membership,10,5,4
6626,Elizabeth,Coleman,Student Membership,10,3,3
6627,Traci,Potts,Individual Membership,5,1,0
6628,Sherry,Hamilton,Individual Membership,5,2,2
6629,Robert,Woodward,Student Membership,10,1,2
6630,Robert,Lewis,Individual Membership,5,2,0
6631,Joshua,Deleon,Individual Membership,5,3,5
6632,Cynthia,Smith,Family Membership,10,1,2
6633,Lindsey,Miller,Family Membership,10,5,2
6634,Ricardo,Melendez,Individual Membership,5,3,0
6635,Dana,Harris,Student Membership,10,1,0
6636,Mikayla,Bates,Family Membership,10,5,1
6637,Caleb,Tapia,Student Membership,10,1,0
6638,John,Lewis,Individual Membership,5,1,4
6639,Brittney,Whitney,Student Membership,10,2,2
6640,Christina,Murphy,Family Membership,10,3,3
6641,Thomas,Carter,Student Membership,10,2,4
6642,Robert,Blackwell,Student Membership,10,1,3
6643,Cameron,Luna,Individual Membership,5,4,3
6644,Max,Lopez,Student Membership,10,5,5
6645,Jennifer,Lang,Individual Membership,5,4,3
6646,Justin,Ward,Individual Membership,5,5,4
6647,Valerie,Scott,Individual Membership,5,1,3
6648,Sarah,Sandoval,Student Membership,10,2,0
6649,Christopher,Stokes,Individual Membership,5,3,1
6650,Jeffery,Morrison,Student Membership,10,2,4
6651,James,Schultz,Individual Membership,5,4,1
6652,Laura,Padilla,Student Membership,10,3,3
6653,Seth,Tate,Family Membership,10,3,5
6654,Stacy,Shannon,Individual Membership,5,1,1
6655,Felicia,Newman,Student Membership,10,4,1
6656,Heather,Cline,Individual Membership,5,4,5
6657,Tiffany,Lee,Student Membership,10,2,0
6658,Joshua,Fox,Student Membership,10,2,0
6659,Molly,Potter,Family Membership,10,5,5
6660,David,Vasquez,Student Membership,10,3,2
6661,Tiffany,Davis,Family Membership,10,5,3
6662,Kevin,Smith,Individual Membership,5,3,5
6663,Taylor,Perez,Individual Membership,5,2,3
6664,Theresa,Glenn,Family Membership,10,1,4
6665,Crystal,Hoffman,Student Membership,10,4,3
6666,Danielle,Mccarthy,Student Membership,10,1,5
6667,Rebekah,Carlson,Individual Membership,5,1,4
6668,Doris,Hinton,Family Membership,10,5,2
6669,Amy,Smith,Individual Membership,5,2,2
6670,Amanda,Phillips,Family Membership,10,2,2
6671,Julie,Sharp,Student Membership,10,1,3
6672,Phillip,Owen,Individual Membership,5,5,2
6673,Roger,Fletcher,Student Membership,10,1,5
6674,Marissa,Wilson,Student Membership,10,5,3
6675,Kelsey,Lewis,Student Membership,10,5,0
6676,Loretta,Moody,Family Membership,10,3,0
6677,Courtney,Hernandez,Family Membership,10,3,3
6678,Seth,Tucker,Family Membership,10,1,4
6679,Luis,Krueger,Student Membership,10,4,2
6680,James,Gallagher,Family Membership,10,5,5
6681,Micheal,Miller,Student Membership,10,5,0
6682,Zachary,Castro,Individual Membership,5,1,5
6683,Brian,Carlson,Student Membership,10,3,1
6684,Jessica,Benton,Student Membership,10,4,3
6685,Desiree,Stafford,Student Membership,10,4,0
6686,Wendy,Buck,Family Membership,10,1,3
6687,Sydney,Page,Family Membership,10,5,3
6688,Margaret,Liu,Student Membership,10,4,3
6689,Kevin,Thornton,Student Membership,10,3,2
6690,Anthony,Richardson,Student Membership,10,5,4
6691,Robert,White,Student Membership,10,3,0
6692,Jessica,Henderson,Student Membership,10,4,5
6693,Christopher,Turner,Family Membership,10,3,1
6694,Sara,Reese,Student Membership,10,5,4
6695,Cynthia,Thompson,Individual Membership,5,1,2
6696,William,Whitehead,Family Membership,10,5,1
6697,Heather,Smith,Student Membership,10,4,0
6698,Diana,Myers,Individual Membership,5,3,5
6699,Shannon,Morris,Individual Membership,5,5,4
6700,Amanda,Vasquez,Student Membership,10,4,0
6701,Francisco,Rojas,Individual Membership,5,4,4
6702,Keith,Brown,Family Membership,10,3,2
6703,Jennifer,Rose,Family Membership,10,1,4
6704,Larry,Dunn,Family Membership,10,1,4
6705,Cameron,Valdez,Family Membership,10,2,1
6706,Brett,King,Family Membership,10,4,5
6707,Cheyenne,Russell,Individual Membership,5,4,5
6708,Monica,Young,Family Membership,10,4,4
6709,Kristina,Maxwell,Family Membership,10,3,0
6710,Destiny,White,Individual Membership,5,2,0
6711,Christy,House,Student Membership,10,1,4
6712,Amber,Gonzalez,Student Membership,10,4,5
6713,Anthony,Gould,Student Membership,10,1,5
6714,Debra,Mendez,Family Membership,10,1,2
6715,Vanessa,Edwards,Family Membership,10,5,5
6716,Michael,Randolph,Student Membership,10,2,1
6717,Brittany,Hammond,Family Membership,10,3,1
6718,April,Goodwin,Family Membership,10,2,3
6719,Mark,Jones,Family Membership,10,5,1
6720,Jared,Williams,Student Membership,10,4,5
6721,Judy,Hood,Family Membership,10,5,0
6722,Brian,Watts,Student Membership,10,1,5
6723,Christopher,Johnson,Individual Membership,5,2,0
6724,Daniel,Johnson,Family Membership,10,4,3
6725,John,Wilkinson,Student Membership,10,2,1
6726,Drew,Mccormick,Family Membership,10,1,3
6727,James,Warren,Individual Membership,5,4,3
6728,David,Owen,Individual Membership,5,4,2
6729,Adam,Wolfe,Family Membership,10,3,4
6730,Samantha,Savage,Family Membership,10,4,2
6731,Jose,Mccoy,Individual Membership,5,2,0
6732,Paula,Finley,Individual Membership,5,4,2
6733,Renee,Roberts,Family Membership,10,2,5
6734,Jason,Gonzalez,Family Membership,10,2,4
6735,Jeremy,Bradley,Individual Membership,5,1,5
6736,Brenda,Lyons,Individual Membership,5,4,4
6737,Heidi,Smith,Student Membership,10,4,2
6738,Richard,Gross,Individual Membership,5,5,2
6739,Lori,Davis,Student Membership,10,1,5
6740,Gary,Coffey,Individual Membership,5,5,5
6741,Makayla,Myers,Individual Membership,5,2,1
6742,Pamela,Houston,Family Membership,10,2,2
6743,Sheryl,Jensen,Student Membership,10,5,0
6744,Kelly,Mclean,Family Membership,10,4,4
6745,Jacob,Martinez,Student Membership,10,4,3
6746,Keith,Harrison,Family Membership,10,5,0
6747,Martin,Watkins,Family Membership,10,5,2
6748,Nathan,Nelson,Family Membership,10,2,1
6749,James,Johnson,Student Membership,10,3,2
6750,Veronica,Mason,Student Membership,10,2,1
6751,David,Wolfe,Individual Membership,5,4,0
6752,Harold,Roy,Individual Membership,5,5,1
6753,James,Callahan,Individual Membership,5,3,5
6754,Joseph,Fritz,Student Membership,10,2,2
6755,James,Barajas,Student Membership,10,3,2
6756,Stacey,Durham,Family Membership,10,1,1
6757,Patricia,Wallace,Individual Membership,5,5,4
6758,Selena,Miller,Student Membership,10,3,4
6759,Anthony,Rodriguez,Family Membership,10,4,3
6760,Darius,Pruitt,Individual Membership,5,4,1
6761,Pamela,Hart,Family Membership,10,1,0
6762,Heather,Newman,Family Membership,10,3,0
6763,Timothy,Bell,Student Membership,10,4,1
6764,James,Miller,Family Membership,10,4,3
6765,Adrian,Mcgee,Family Membership,10,5,1
6766,Diane,English,Family Membership,10,5,3
6767,Thomas,Ward,Student Membership,10,2,3
6768,Ryan,Barr,Family Membership,10,2,3
6769,Courtney,Gibson,Individual Membership,5,5,5
6770,Andrew,Parker,Student Membership,10,4,1
6771,Peter,Green,Individual Membership,5,5,4
6772,Dennis,Reese,Individual Membership,5,5,0
6773,Anne,Porter,Individual Membership,5,1,1
6774,Paula,Chapman,Family Membership,10,3,1
6775,Susan,Cortez,Family Membership,10,2,0
6776,Ashley,Reed,Individual Membership,5,5,2
6777,Kathleen,Frazier,Individual Membership,5,2,5
6778,Dustin,Smith,Student Membership,10,5,1
6779,Stephanie,Mason,Student Membership,10,4,1
6780,Rebecca,Webb,Individual Membership,5,1,4
6781,Joshua,Gonzalez,Individual Membership,5,4,3
6782,Paige,Stevens,Family Membership,10,4,1
6783,Thomas,Gonzales,Student Membership,10,2,1
6784,Frederick,Hamilton,Family Membership,10,1,1
6785,Joseph,Hill,Family Membership,10,2,3
6786,Sean,Gonzales,Individual Membership,5,1,4
6787,Philip,Houston,Family Membership,10,3,3
6788,Taylor,Bennett,Individual Membership,5,5,0
6789,Patrick,Scott,Student Membership,10,3,1
6790,John,Fischer,Individual Membership,5,3,4
6791,Dana,Garrison,Family Membership,10,5,1
6792,Andrew,Dalton,Student Membership,10,3,2
6793,Hailey,Harris,Family Membership,10,3,3
6794,Adam,Sutton,Student Membership,10,2,1
6795,Todd,Wright,Family Membership,10,2,0
6796,Kevin,Morgan,Family Membership,10,5,4
6797,Jason,Zhang,Student Membership,10,3,1
6798,David,Blankenship,Individual Membership,5,2,4
6799,Stephen,Dunn,Student Membership,10,4,1
6800,Courtney,Weaver,Student Membership,10,3,1
6801,George,White,Student Membership,10,4,2
6802,Sarah,Li,Student Membership,10,3,5
6803,Janet,Ramsey,Individual Membership,5,4,4
6804,Karen,Young,Student Membership,10,1,5
6805,Belinda,Dudley,Individual Membership,5,1,3
6806,Michael,Mcfarland,Family Membership,10,1,3
6807,Heather,Gonzalez,Family Membership,10,1,4
6808,Sean,Schneider,Family Membership,10,5,3
6809,Nicole,Adams,Individual Membership,5,4,3
6810,Mark,Gonzalez,Student Membership,10,2,0
6811,Luis,Baker,Student Membership,10,2,0
6812,Patrick,Shepherd,Individual Membership,5,1,5
6813,Jeffery,Lee,Individual Membership,5,5,3
6814,Karen,Green,Individual Membership,5,1,2
6815,Janice,Simmons,Student Membership,10,5,0
6816,Joe,Chang,Individual Membership,5,2,0
6817,Samantha,Medina,Individual Membership,5,4,3
6818,Daniel,Duke,Individual Membership,5,3,1
6819,Alexandra,Stevens,Individual Membership,5,2,0
6820,Kimberly,Bradford,Individual Membership,5,5,5
6821,Craig,Clark,Student Membership,10,2,5
6822,Adam,Valencia,Individual Membership,5,1,2
6823,Katherine,Perkins,Student Membership,10,1,4
6824,Wesley,Bryant,Student Membership,10,1,0
6825,Kristen,Thornton,Individual Membership,5,4,4
6826,Sarah,Nguyen,Family Membership,10,1,2
6827,Katie,Allen,Family Membership,10,2,0
6828,Veronica,Bird,Family Membership,10,1,0
6829,Wendy,Rodriguez,Family Membership,10,4,5
6830,Amanda,Garcia,Family Membership,10,2,0
6831,Stephen,Smith,Student Membership,10,3,5
6832,Rachael,White,Student Membership,10,3,0
6833,Kevin,Oconnor,Individual Membership,5,2,1
6834,Michael,Taylor,Individual Membership,5,5,4
6835,Steven,Smith,Student Membership,10,3,4
6836,Sabrina,Rios,Individual Membership,5,1,1
6837,Karl,Moore,Family Membership,10,1,0
6838,Janet,Clark,Student Membership,10,1,3
6839,Deborah,Le,Family Membership,10,2,5
6840,David,Kelly,Family Membership,10,4,3
6841,Jessica,Banks,Individual Membership,5,1,1
6842,Deborah,Vance,Individual Membership,5,4,4
6843,Brenda,Brown,Individual Membership,5,3,5
6844,Sarah,Donovan,Student Membership,10,2,2
6845,Kevin,Ortega,Student Membership,10,4,4
6846,Walter,Patton,Student Membership,10,2,5
6847,Allison,Atkins,Student Membership,10,5,4
6848,Sarah,Bates,Student Membership,10,1,5
6849,Alexander,Noble,Individual Membership,5,5,5
6850,Michelle,Rose,Student Membership,10,5,0
6851,Stephanie,Baker,Student Membership,10,4,5
6852,Jordan,Dunn,Family Membership,10,1,5
6853,Michael,Olson,Student Membership,10,2,2
6854,Thomas,Williams,Individual Membership,5,3,4
6855,Kristin,Henry,Family Membership,10,1,5
6856,Joseph,Kelly,Individual Membership,5,5,2
6857,Samantha,Williams,Family Membership,10,1,4
6858,Jason,Gay,Family Membership,10,3,4
6859,Stephanie,Jones,Family Membership,10,5,1
6860,James,Robertson,Student Membership,10,3,3
6861,Amber,Perez,Individual Membership,5,1,3
6862,Kristine,Mitchell,Family Membership,10,3,5
6863,Alicia,Moody,Family Membership,10,4,5
6864,Rodney,Larson,Student Membership,10,1,5
6865,Edward,Harris,Family Membership,10,5,3
6866,Gregory,Atkins,Family Membership,10,3,0
6867,Carolyn,Martinez,Family Membership,10,5,0
6868,Anthony,Hunt,Family Membership,10,4,2
6869,Heather,Mccormick,Student Membership,10,3,3
6870,Lauren,Gross,Individual Membership,5,5,0
6871,Bryan,Christensen,Family Membership,10,2,2
6872,Gregory,Acosta,Student Membership,10,3,4
6873,Andrea,Lawson,Family Membership,10,5,3
6874,Bobby,Gay,Family Membership,10,5,1
6875,Joanna,Bishop,Family Membership,10,2,5
6876,Hannah,White,Student Membership,10,2,4
6877,Joseph,Durham,Family Membership,10,5,1
6878,Stephen,Martin,Individual Membership,5,1,2
6879,Ronald,Carney,Family Membership,10,1,3
6880,Alexandra,Ross,Student Membership,10,4,0
6881,Timothy,Nichols,Family Membership,10,2,5
6882,Vanessa,Williams,Family Membership,10,2,4
6883,Matthew,Marshall,Student Membership,10,2,1
6884,Ryan,Ferguson,Family Membership,10,2,0
6885,Andrew,Carter,Individual Membership,5,2,0
6886,Joshua,Huber,Student Membership,10,3,4
6887,Lindsay,Castillo,Individual Membership,5,3,2
6888,Aaron,Lewis,Family Membership,10,1,2
6889,Shawn,Sherman,Student Membership,10,4,2
6890,Michelle,Haynes,Student Membership,10,2,2
6891,Dillon,Duran,Family Membership,10,5,0
6892,Thomas,Weaver,Student Membership,10,2,4
6893,Jorge,Gill,Family Membership,10,4,4
6894,David,Williams,Student Membership,10,4,4
6895,Xavier,Vasquez,Individual Membership,5,4,4
6896,Laura,Morrow,Student Membership,10,3,0
6897,Ashley,Hernandez,Student Membership,10,2,0
6898,Maurice,King,Individual Membership,5,2,3
6899,Emily,Lynn,Individual Membership,5,2,1
6900,Leslie,Jackson,Individual Membership,5,3,2
6901,Lindsey,Benton,Individual Membership,5,1,3
6902,Nathan,Walker,Family Membership,10,2,3
6903,Daniel,Schmidt,Individual Membership,5,2,1
6904,Gregory,Cummings,Student Membership,10,5,1
6905,Jessica,Gregory,Individual Membership,5,2,5
6906,Nicole,Byrd,Family Membership,10,5,5
6907,Jeffrey,Hill,Family Membership,10,2,4
6908,Paula,Villegas,Student Membership,10,4,5
6909,Thomas,Garza,Individual Membership,5,4,1
6910,Whitney,Baker,Student Membership,10,5,2
6911,Kathleen,Torres,Family Membership,10,1,0
6912,Stephanie,Alvarez,Student Membership,10,1,3
6913,Rodney,Perry,Student Membership,10,4,4
6914,Mary,Henderson,Student Membership,10,4,3
6915,Amber,Whitney,Family Membership,10,3,0
6916,Kathy,Robles,Student Membership,10,5,0
6917,Tiffany,Perry,Family Membership,10,5,0
6918,Robert,Hodge,Individual Membership,5,4,2
6919,James,Holt,Family Membership,10,1,1
6920,Kathy,Davis,Student Membership,10,5,0
6921,Laura,Hensley,Individual Membership,5,2,1
6922,Donna,Mcdonald,Individual Membership,5,1,5
6923,Diane,Mora,Student Membership,10,4,0
6924,Laura,Clayton,Individual Membership,5,4,5
6925,Jeffrey,Newton,Individual Membership,5,2,4
6926,Alan,Tucker,Individual Membership,5,3,3
6927,Vincent,King,Student Membership,10,2,5
6928,Carlos,Gonzalez,Student Membership,10,5,1
6929,Amber,Reynolds,Family Membership,10,4,5
6930,Veronica,Mcmillan,Student Membership,10,3,5
6931,Vicki,Lang,Student Membership,10,1,0
6932,Gregory,Jones,Student Membership,10,3,5
6933,Kelsey,Johnson,Family Membership,10,1,5
6934,Jeffrey,Wallace,Family Membership,10,1,4
6935,Amber,Trujillo,Family Membership,10,3,1
6936,Jeffery,Wolfe,Family Membership,10,5,1
6937,Jason,Carlson,Individual Membership,5,4,1
6938,Kayla,Preston,Individual Membership,5,4,3
6939,Donald,Howe,Individual Membership,5,3,3
6940,Jay,Tran,Individual Membership,5,2,3
6941,Mary,Henderson,Student Membership,10,5,3
6942,David,Whitaker,Student Membership,10,1,5
6943,Michael,Stout,Student Membership,10,3,5
6944,James,Waller,Individual Membership,5,4,0
6945,Joseph,Cole,Individual Membership,5,1,5
6946,Cory,Stewart,Individual Membership,5,5,2
6947,Joseph,Austin,Family Membership,10,4,0
6948,Zachary,Gibbs,Individual Membership,5,1,3
6949,Angela,Snow,Family Membership,10,1,4
6950,David,Carter,Family Membership,10,4,1
6951,Carmen,Ramirez,Student Membership,10,3,3
6952,Eric,Bailey,Student Membership,10,3,3
6953,Aaron,Young,Individual Membership,5,5,1
6954,Sabrina,Hodges,Individual Membership,5,1,1
6955,Christopher,Martin,Family Membership,10,1,2
6956,Jessica,Miller,Student Membership,10,1,4
6957,Kelly,Simon,Student Membership,10,2,3
6958,Maria,Sweeney,Individual Membership,5,5,0
6959,Lee,Thomas,Individual Membership,5,2,4
6960,Joshua,Snyder,Student Membership,10,2,3
6961,Kathryn,Mercer,Family Membership,10,3,3
6962,Kristin,Nichols,Family Membership,10,3,2
6963,Tiffany,York,Student Membership,10,5,5
6964,William,Baxter,Family Membership,10,4,5
6965,Michael,Lopez,Student Membership,10,1,3
6966,Jennifer,Murphy,Individual Membership,5,4,4
6967,Gabriel,Keller,Individual Membership,5,4,2
6968,Cameron,Stanley,Student Membership,10,4,5
6969,Nicholas,Howell,Individual Membership,5,4,5
6970,Colleen,Mitchell,Student Membership,10,3,0
6971,Matthew,Walters,Student Membership,10,3,1
6972,Trevor,Cook,Individual Membership,5,2,1
6973,Peter,Pruitt,Family Membership,10,1,2
6974,Monique,White,Individual Membership,5,1,3
6975,Ashley,Warren,Student Membership,10,2,3
